timestamp,E,U,time
2014-09-14 05:00:00,0.0,0.0,0:00:00.132578
2014-09-14 06:00:00,0.0,0.0,0:00:00.085834
2014-09-14 07:00:00,0.0,0.0,0:00:00.101179
2014-09-14 08:00:00,0.0,0.0,0:00:00.108634
2014-09-14 09:00:00,0.0,0.0,0:00:00.103936
2014-09-14 10:00:00,0.0,0.0,0:00:00.130971
2014-09-14 11:00:00,0.0,0.0,0:00:00.165489
2014-09-14 12:00:00,0.0,0.0,0:00:00.133856
2014-09-14 13:00:00,0.0,0.0,0:00:00.092825
2014-09-14 14:00:00,0.0,0.0,0:00:00.136014
2014-09-14 15:00:00,0.0,0.0,0:00:00.147672
2014-09-14 16:00:00,0.0,0.0,0:00:00.133121
2014-09-14 17:00:00,0.0,0.0,0:00:00.152437
2014-09-14 18:00:00,0.0,0.0,0:00:00.217262
2014-09-14 19:00:00,0.0,0.0,0:00:00.210619
2014-09-14 20:00:00,0.0,0.0,0:00:00.156491
2014-09-14 21:00:00,0.0,0.0,0:00:00.124347
2014-09-14 22:00:00,0.0,0.0,0:00:00.099635
2014-09-14 23:00:00,0.0,0.0,0:00:00.131304
2014-09-15 00:00:00,0.0,0.0,0:00:00.093883
2014-09-15 01:00:00,0.0,0.0,0:00:00.104056
2014-09-15 02:00:00,0.0,0.0,0:00:00.130351
2014-09-15 03:00:00,0.0,0.0,0:00:00.096897
2014-09-15 04:00:00,0.0,0.0,0:00:00.124778
2014-09-15 05:00:00,0.0,0.0,0:00:00.194531
2014-09-15 06:00:00,0.0,0.0,0:00:00.158088
2014-09-15 07:00:00,0.0,0.0,0:00:00.140740
2014-09-15 08:00:00,0.0,0.0,0:00:00.134582
2014-09-15 09:00:00,0.0,0.0,0:00:00.167224
2014-09-15 10:00:00,0.0,0.0,0:00:00.147796
2014-09-15 11:00:00,0.0,0.0,0:00:00.124481
2014-09-15 12:00:00,0.0,0.0,0:00:00.111216
2014-09-15 13:00:00,0.0,0.0,0:00:00.208024
2014-09-15 14:00:00,0.0,0.0,0:00:00.178551
2014-09-15 15:00:00,0.0,0.0,0:00:00.197509
2014-09-15 16:00:00,0.0,0.0,0:00:00.138849
2014-09-15 17:00:00,0.0,0.0,0:00:00.118478
2014-09-15 18:00:00,0.0,0.0,0:00:00.084874
2014-09-15 19:00:00,0.0,0.0,0:00:00.151178
2014-09-15 20:00:00,0.0,0.0,0:00:00.129502
2014-09-15 21:00:00,0.0,0.0,0:00:00.142894
2014-09-15 22:00:00,0.0,0.0,0:00:00.127431
2014-09-15 23:00:00,0.0,0.0,0:00:00.196158
2014-09-16 00:00:00,0.0,0.0,0:00:00.166726
2014-09-16 01:00:00,0.0,0.0,0:00:00.180442
2014-09-16 02:00:00,0.0,0.0,0:00:00.202385
2014-09-16 03:00:00,0.0,0.0,0:00:00.127441
2014-09-16 04:00:00,0.0,0.0,0:00:00.097196
2014-09-16 05:00:00,0.0,0.0,0:00:00.210979
2014-09-16 06:00:00,0.0,0.0,0:00:00.152232
2014-09-16 07:00:00,0.0,0.0,0:00:00.140438
2014-09-16 08:00:00,0.0,0.0,0:00:00.132170
2014-09-16 09:00:00,0.0,0.0,0:00:00.168949
2014-09-16 10:00:00,0.0,0.0,0:00:00.138329
2014-09-16 11:00:00,0.0,0.0,0:00:00.133030
2014-09-16 12:00:00,0.0,0.0,0:00:00.124204
2014-09-16 13:00:00,0.0,0.0,0:00:00.210355
2014-09-16 14:00:00,0.0,0.0,0:00:00.277869
2014-09-16 15:00:00,0.0,0.0,0:00:00.255613
2014-09-16 16:00:00,0.0,0.0,0:00:00.188829
2014-09-16 17:00:00,0.0,0.0,0:00:00.334240
2014-09-16 18:00:00,0.0,0.0,0:00:00.187543
2014-09-16 19:00:00,0.0,0.0,0:00:00.256849
2014-09-16 20:00:00,0.0,0.0,0:00:00.249328
2014-09-16 21:00:00,0.0,0.0,0:00:00.201985
2014-09-16 22:00:00,0.0,0.0,0:00:00.204115
2014-09-16 23:00:00,0.0,0.0,0:00:00.218750
2014-09-17 00:00:00,0.0,0.0,0:00:00.280239
2014-09-17 01:00:00,0.0,0.0,0:00:00.103628
2014-09-17 02:00:00,0.0,0.0,0:00:00.115989
2014-09-17 03:00:00,0.0,0.0,0:00:00.119293
2014-09-17 04:00:00,0.0,0.0,0:00:00.083720
2014-09-17 05:00:00,0.0,0.0,0:00:00.070751
2014-09-17 06:00:00,0.0,0.0,0:00:00.130493
2014-09-17 07:00:00,0.0,0.0,0:00:00.171507
2014-09-17 08:00:00,0.0,0.0,0:00:00.143790
2014-09-17 09:00:00,0.0,0.0,0:00:00.131957
2014-09-17 10:00:00,0.0,0.0,0:00:00.192785
2014-09-17 11:00:00,0.0,0.0,0:00:00.162661
2014-09-17 12:00:00,0.0,0.0,0:00:00.153393
2014-09-17 13:00:00,0.0,0.0,0:00:00.169724
2014-09-17 14:00:00,0.0,0.0,0:00:00.104329
2014-09-17 15:00:00,0.0,0.0,0:00:00.090250
