timestamp,E,U,time
2014-09-14 05:00:00,0.0,0.0,0:00:00.093925
2014-09-14 06:00:00,0.0,0.0,0:00:00.102852
2014-09-14 07:00:00,0.0,0.0,0:00:00.108824
2014-09-14 08:00:00,0.0,0.0,0:00:00.109904
2014-09-14 09:00:00,0.0,0.0,0:00:00.096459
2014-09-14 10:00:00,0.0,0.0,0:00:00.113553
2014-09-14 11:00:00,0.0,0.0,0:00:00.149644
2014-09-14 12:00:00,0.0,0.0,0:00:00.087028
2014-09-14 13:00:00,0.0,0.0,0:00:00.145078
2014-09-14 14:00:00,0.0,0.0,0:00:00.108861
2014-09-14 15:00:00,0.0,0.0,0:00:00.088722
2014-09-14 16:00:00,0.0,0.0,0:00:00.125815
2014-09-14 17:00:00,0.0,0.0,0:00:00.098246
2014-09-14 18:00:00,0.0,0.0,0:00:00.119042
2014-09-14 19:00:00,0.0,0.0,0:00:00.177150
2014-09-14 20:00:00,0.0,0.0,0:00:00.148690
2014-09-14 21:00:00,0.0,0.0,0:00:00.175795
2014-09-14 22:00:00,0.0,0.0,0:00:00.154348
2014-09-14 23:00:00,0.0,0.0,0:00:00.117536
2014-09-15 00:00:00,0.0,0.0,0:00:00.107112
2014-09-15 01:00:00,0.0,0.0,0:00:00.098961
2014-09-15 02:00:00,0.0,0.0,0:00:00.125499
2014-09-15 03:00:00,0.0,0.0,0:00:00.100587
2014-09-15 04:00:00,0.0,0.0,0:00:00.105949
2014-09-15 05:00:00,0.0,0.0,0:00:00.134560
2014-09-15 06:00:00,0.0,0.0,0:00:00.074895
2014-09-15 07:00:00,0.0,0.0,0:00:00.130010
2014-09-15 08:00:00,0.0,0.0,0:00:00.140788
2014-09-15 09:00:00,0.0,0.0,0:00:00.123278
2014-09-15 10:00:00,0.0,0.0,0:00:00.149728
2014-09-15 11:00:00,0.0,0.0,0:00:00.137379
2014-09-15 12:00:00,0.0,0.0,0:00:00.098759
2014-09-15 13:00:00,0.0,0.0,0:00:00.115666
2014-09-15 14:00:00,0.0,0.0,0:00:00.094255
2014-09-15 15:00:00,0.0,0.0,0:00:00.160882
2014-09-15 16:00:00,0.0,0.0,0:00:00.146753
2014-09-15 17:00:00,0.0,0.0,0:00:00.115879
2014-09-15 18:00:00,0.0,0.0,0:00:00.163112
2014-09-15 19:00:00,0.0,0.0,0:00:00.150421
2014-09-15 20:00:00,0.0,0.0,0:00:00.121271
2014-09-15 21:00:00,0.0,0.0,0:00:00.096665
2014-09-15 22:00:00,3.6,0.07751978337764737,0:00:00.092093
2014-09-15 23:00:00,3.6,0.0764891646802425,0:00:00.096981
2014-09-16 00:00:00,1.4399999999999995,0.029103869497775967,0:00:00.154920
2014-09-16 01:00:00,10.8,0.21317824423313103,0:00:00.151247
2014-09-16 02:00:00,10.8,0.21200051978230466,0:00:00.146969
2014-09-16 03:00:00,0.0,0.0,0:00:00.109089
2014-09-16 04:00:00,0.0,0.0,0:00:00.120404
2014-09-16 05:00:00,0.0,0.0,0:00:00.195601
2014-09-16 06:00:00,0.0,0.0,0:00:00.175338
2014-09-16 07:00:00,0.0,0.0,0:00:00.178017
2014-09-16 08:00:00,0.0,0.0,0:00:00.127577
2014-09-16 09:00:00,0.0,0.0,0:00:00.109831
2014-09-16 10:00:00,0.0,0.0,0:00:00.190514
2014-09-16 11:00:00,0.0,0.0,0:00:00.207119
2014-09-16 12:00:00,0.0,0.0,0:00:00.115719
2014-09-16 13:00:00,0.0,0.0,0:00:00.140285
2014-09-16 14:00:00,0.0,0.0,0:00:00.112315
2014-09-16 15:00:00,0.0,0.0,0:00:00.154436
2014-09-16 16:00:00,0.0,0.0,0:00:00.109882
2014-09-16 17:00:00,0.0,0.0,0:00:00.129526
2014-09-16 18:00:00,0.0,0.0,0:00:00.256816
2014-09-16 19:00:00,0.0,0.0,0:00:00.163970
2014-09-16 20:00:00,0.0,0.0,0:00:00.208512
2014-09-16 21:00:00,0.0,0.0,0:00:00.266871
2014-09-16 22:00:00,0.0,0.0,0:00:00.245594
2014-09-16 23:00:00,0.0,0.0,0:00:00.236295
2014-09-17 00:00:00,0.0,0.0,0:00:00.279237
2014-09-17 01:00:00,0.0,0.0,0:00:00.264850
2014-09-17 02:00:00,0.0,0.0,0:00:00.187386
2014-09-17 03:00:00,0.0,0.0,0:00:00.282687
2014-09-17 04:00:00,0.0,0.0,0:00:00.262740
2014-09-17 05:00:00,0.0,0.0,0:00:00.259619
2014-09-17 06:00:00,0.0,0.0,0:00:00.151423
2014-09-17 07:00:00,0.0,0.0,0:00:00.108222
2014-09-17 08:00:00,0.0,0.0,0:00:00.142480
2014-09-17 09:00:00,0.0,0.0,0:00:00.105270
2014-09-17 10:00:00,0.0,0.0,0:00:00.115235
2014-09-17 11:00:00,0.0,0.0,0:00:00.174565
2014-09-17 12:00:00,0.0,0.0,0:00:00.196773
2014-09-17 13:00:00,0.0,0.0,0:00:00.112584
2014-09-17 14:00:00,0.0,0.0,0:00:00.154040
2014-09-17 15:00:00,0.0,0.0,0:00:00.167246
2014-09-17 16:00:00,0.0,0.0,0:00:00.125890
2014-09-17 17:00:00,0.0,0.0,0:00:00.133423
2014-09-17 18:00:00,0.0,0.0,0:00:00.125790
2014-09-17 19:00:00,0.0,0.0,0:00:00.107688
2014-09-17 20:00:00,0.0,0.0,0:00:00.121203
2014-09-17 21:00:00,0.0,0.0,0:00:00.252628
2014-09-17 22:00:00,0.0,0.0,0:00:00.214323
2014-09-17 23:00:00,0.0,0.0,0:00:00.231420
2014-09-18 00:00:00,0.0,0.0,0:00:00.191742
2014-09-18 01:00:00,0.0,0.0,0:00:00.206203
2014-09-18 02:00:00,0.0,0.0,0:00:00.151189
2014-09-18 03:00:00,0.0,0.0,0:00:00.124366
2014-09-18 04:00:00,0.0,0.0,0:00:00.102493
2014-09-18 05:00:00,0.0,0.0,0:00:00.126395
2014-09-18 06:00:00,0.0,0.0,0:00:00.176386
2014-09-18 07:00:00,0.0,0.0,0:00:00.130294
2014-09-18 08:00:00,0.0,0.0,0:00:00.139958
2014-09-18 09:00:00,0.0,0.0,0:00:00.111177
2014-09-18 10:00:00,0.0,0.0,0:00:00.141840
2014-09-18 11:00:00,0.0,0.0,0:00:00.149485
2014-09-18 12:00:00,0.0,0.0,0:00:00.120867
2014-09-18 13:00:00,0.0,0.0,0:00:00.070675
2014-09-18 14:00:00,0.0,0.0,0:00:00.124265
2014-09-18 15:00:00,0.0,0.0,0:00:00.127620
2014-09-18 16:00:00,0.0,0.0,0:00:00.138182
2014-09-18 17:00:00,0.0,0.0,0:00:00.116959
2014-09-18 18:00:00,0.0,0.0,0:00:00.142972
2014-09-18 19:00:00,0.0,0.0,0:00:00.201352
2014-09-18 20:00:00,0.0,0.0,0:00:00.144217
2014-09-18 21:00:00,0.0,0.0,0:00:00.117370
2014-09-18 22:00:00,0.0,0.0,0:00:00.157987
2014-09-18 23:00:00,0.0,0.0,0:00:00.134575
2014-09-19 00:00:00,0.0,0.0,0:00:00.103404
2014-09-19 01:00:00,0.0,0.0,0:00:00.138228
2014-09-19 02:00:00,0.0,0.0,0:00:00.170290
2014-09-19 03:00:00,0.0,0.0,0:00:00.110502
2014-09-19 04:00:00,0.0,0.0,0:00:00.103567
2014-09-19 05:00:00,0.0,0.0,0:00:00.180357
2014-09-19 06:00:00,0.0,0.0,0:00:00.137574
2014-09-19 07:00:00,0.0,0.0,0:00:00.120291
2014-09-19 08:00:00,0.0,0.0,0:00:00.105909
2014-09-19 09:00:00,0.0,0.0,0:00:00.123408
2014-09-19 10:00:00,0.0,0.0,0:00:00.103110
2014-09-19 11:00:00,0.0,0.0,0:00:00.133177
2014-09-19 12:00:00,0.0,0.0,0:00:00.133505
2014-09-19 13:00:00,0.0,0.0,0:00:00.114214
2014-09-19 14:00:00,0.0,0.0,0:00:00.101979
2014-09-19 15:00:00,0.0,0.0,0:00:00.130211
2014-09-19 16:00:00,0.0,0.0,0:00:00.132746
2014-09-19 17:00:00,0.0,0.0,0:00:00.109625
2014-09-19 18:00:00,0.0,0.0,0:00:00.134762
2014-09-19 19:00:00,0.0,0.0,0:00:00.130730
2014-09-19 20:00:00,0.0,0.0,0:00:00.106166
2014-09-19 21:00:00,0.0,0.0,0:00:00.118239
2014-09-19 22:00:00,0.0,0.0,0:00:00.093749
2014-09-19 23:00:00,0.0,0.0,0:00:00.107606
2014-09-20 00:00:00,0.0,0.0,0:00:00.131004
2014-09-20 01:00:00,0.0,0.0,0:00:00.109518
2014-09-20 02:00:00,0.0,0.0,0:00:00.083699
2014-09-20 03:00:00,0.0,0.0,0:00:00.102669
2014-09-20 04:00:00,0.0,0.0,0:00:00.134707
2014-09-20 05:00:00,0.0,0.0,0:00:00.131519
2014-09-20 06:00:00,0.0,0.0,0:00:00.109815
2014-09-20 07:00:00,0.0,0.0,0:00:00.141835
2014-09-20 08:00:00,0.0,0.0,0:00:00.086292
2014-09-20 09:00:00,0.0,0.0,0:00:00.130352
2014-09-20 10:00:00,0.0,0.0,0:00:00.106146
2014-09-20 11:00:00,3.6,0.05596854910254468,0:00:00.119406
2014-09-20 12:00:00,11.36,0.16351503789424862,0:00:00.096338
2014-09-20 13:00:00,0.0,0.0,0:00:00.112974
2014-09-20 14:00:00,0.0,0.0,0:00:00.083737
2014-09-20 15:00:00,0.0,0.0,0:00:00.095931
2014-09-20 16:00:00,0.0,0.0,0:00:00.098362
2014-09-20 17:00:00,0.0,0.0,0:00:00.101844
2014-09-20 18:00:00,0.0,0.0,0:00:00.106585
2014-09-20 19:00:00,0.0,0.0,0:00:00.171444
2014-09-20 20:00:00,0.0,0.0,0:00:00.122800
2014-09-20 21:00:00,3.6,0.07578378394246098,0:00:00.095256
2014-09-20 22:00:00,3.6,0.07266075387597072,0:00:00.135035
2014-09-20 23:00:00,3.6,0.07245671153068531,0:00:00.112528
2014-09-21 00:00:00,6.609999999999999,0.13093384690582752,0:00:00.097013
2014-09-21 01:00:00,10.8,0.19234912768006301,0:00:00.123033
2014-09-21 02:00:00,10.8,0.19151535630226085,0:00:00.140506
2014-09-21 03:00:00,10.8,0.19818973168730694,0:00:00.091730
