MCP,Date
0.01614,1872
0.01106,1873
0.01254,1874
0.0126,1875
0.0156,1876
0.01864,1877
0.02398,1878
0.02494,1879
0.02842,1880
0.02892,1881
0.0272,1882
0.02685,1883
0.02497,1884
0.02434,1885
0.02386,1886
0.02377,1887
0.02364,1888
0.02342,1889
0.02375,1890
0.02456,1891
0.02452,1892
0.02402,1893
0.0232,1894
0.02003,1895
0.00791,1896
0.00011,1897
0.00895,1898
0.00492,1899
0.01025,1900
0.01065,1901
0.02100,1902
0.02375,1903
0.02499,1904
0.02519,1905
0.02498,1906
0.02465,1907
0.02402,1908
0.0238,1909
0.02333,1910
0.02361,1911
0.02414,1912
0.02426,1913
0.02483,1914
0.02583,1915
0.02499,1916
0.02468,1917
0.02424,1918
0.02404,1919
0.02355,1920
0.0238,1921
0.02361,1922
0.0235,1923
0.02341,1924
0.02282,1925
0.0225,1926
0.02276,1927
0.02246,1928
0.02316,1929
0.02354,1930
0.02351,1931
0.02288,1932
0.02269,1933
0.0223,1934
0.0221,1935
0.02197,1936
0.02245,1937
0.0233,1938
0.02414,1939
0.02487,1940
0.02453,1941
0.02400,1942
0.02385,1943
0.02402,1944
0.0231,1945
0.02054,1946
0.02014,1947
0.02059,1948
0.02145,1949
0.0207,1950
0.01949,1951
0.01923,1952
0.02189,1953
0.0239,1954
0.02496,1955
0.02492,1956
0.02469,1957
0.02403,1958
0.02346,1959
0.02331,1960
0.02383,1961
0.02483,1962
0.02921,1963
0.02971,1964
0.02674,1965
0.02623,1966
0.02525,1967
0.02464,1968
0.02523,1969
0.02511,1970
0.02511,1971
0.02506,1972
0.0253,1973
0.0273,1974
0.03554,1975
0.04007,1976
0.04134,1977
0.03904,1978
0.03992,1979
0.03111,1980
0.0291,1981
0.02916,1982
0.02768,1983
0.02745,1984
0.02734,1985
0.02877,1986
0.04609,1987
0.04134,1988
0.0286,1989
0.0274,1990
0.02597,1991
0.02531,1992
0.02592,1993
0.02566,1994
0.0256,1995
0.02586,1996
0.02613,1997
0.02724,1998
0.02818,1999
0.03196,2000
0.04018,2001
0.03176,2002
0.03014,2003
0.02801,2004
0.02716,2005
0.02665,2006
0.02617,2007
0.02597,2008
0.02587,2009
0.02633,2010
0.02646,2011
0.02663,2012
0.02632,2013
0.02575,2014
0.02495,2015
0.02386,2016
0.02403,2017
0.02348,2018
0.02378,2019
0.02461,2020
0.02536,2021
0.02600,2022
0.02692,2023
0.02812,2024
0.02914,2025
0.02847,2026
0.02808,2027
0.0281,2028
0.0279,2029
0.02778,2030
0.02762,2031
0.02761,2032
0.02754,2033
0.02795,2034
0.02916,2035
0.02996,2036
0.02925,2037
0.02798,2038
0.02697,2039
0.02639,2040
0.02601,2041
0.02561,2042
0.02500,2043
0.02574,2044
0.02623,2045
0.02693,2046
0.02855,2047
0.0347,2048
0.03184,2049
0.02931,2050
0.0278,2051
0.02743,2052
0.02679,2053
0.0268,2054
0.02714,2055
0.02775,2056
0.02774,2057
0.02843,2058
0.03035,2059
0.03296,2060
0.02958,2061
0.0287,2062
0.02739,2063
0.02691,2064
0.02703,2065
0.02671,2066
0.02626,2067
0.02662,2068
0.0274,2069
0.0282,2070
0.02986,2071
0.03842,2072
0.04074,2073
0.03188,2074
0.02979,2075
0.02972,2076
0.02896,2077
0.02821,2078
0.02778,2079
0.02745,2080
0.02728,2081
0.02748,2082
0.02819,2083
0.02831,2084
0.02789,2085
0.02757,2086
0.02694,2087
0.02688,2088
0.02686,2089
0.02659,2090
0.02627,2091
0.02632,2092
0.0266,2093
0.02708,2094
0.02715,2095
0.02753,2096
0.02799,2097
0.02767,2098
0.02702,2099
0.02658,2100
0.02582,2101
0.02548,2102
0.02506,2103
0.02541,2104
0.02671,2105
0.0302,2106
0.03692,2107
0.03062,2108
0.02803,2109
0.02778,2110
0.02745,2111
0.02735,2112
0.02674,2113
0.02591,2114
0.02591,2115
0.02444,2116
0.02479,2117
0.02563,2118
0.02586,2119
0.02641,2120
0.02738,2121
0.02754,2122
0.02692,2123
0.0267,2124
0.02609,2125
0.02600,2126
0.02591,2127
0.02583,2128
0.02592,2129
0.02643,2130
0.02778,2131
0.03786,2132
0.03659,2133
0.03368,2134
0.03007,2135
0.02954,2136
0.02738,2137
0.02725,2138
0.02703,2139
0.02655,2140
0.02673,2141
0.02773,2142
0.03064,2143
0.03341,2144
0.03973,2145
0.03415,2146
0.03409,2147
0.03071,2148
0.0289,2149
0.02901,2150
0.02874,2151
0.02838,2152
0.02821,2153
0.03099,2154
0.04047,2155
0.04847,2156
0.03400,2157
0.03079,2158
0.02914,2159
0.02804,2160
0.02789,2161
0.02723,2162
0.02699,2163
0.02722,2164
0.02802,2165
0.03003,2166
0.03734,2167
0.05147,2168
0.05842,2169
0.05267,2170
0.04616,2171
0.04162,2172
0.03625,2173
0.03464,2174
0.03241,2175
0.03282,2176
0.03063,2177
0.0326,2178
0.03766,2179
0.03914,2180
0.0365,2181
0.03286,2182
0.02956,2183
0.0281,2184
0.02826,2185
0.02714,2186
0.02674,2187
0.02628,2188
0.02693,2189
0.02847,2190
0.03292,2191
0.04922,2192
0.0596,2193
0.05435,2194
0.04531,2195
0.03992,2196
0.03186,2197
0.03105,2198
0.03009,2199
0.03021,2200
0.02937,2201
0.03109,2202
0.03865,2203
0.04468,2204
0.03998,2205
0.03804,2206
0.0299,2207
0.02883,2208
0.02903,2209
0.02852,2210
0.02748,2211
0.02709,2212
0.0283,2213
0.02955,2214
0.03732,2215
0.04699,2216
0.05323,2217
0.04593,2218
0.04179,2219
0.03598,2220
0.03293,2221
0.0312,2222
0.03041,2223
0.03026,2224
0.0299,2225
0.03035,2226
0.0321,2227
0.03168,2228
0.03285,2229
0.03051,2230
0.02902,2231
0.0273,2232
0.02692,2233
0.02581,2234
0.02588,2235
0.02507,2236
0.0259,2237
0.02733,2238
0.03031,2239
0.03985,2240
0.0478,2241
0.03508,2242
0.03148,2243
0.02876,2244
0.02775,2245
0.02789,2246
0.02664,2247
0.02582,2248
0.02563,2249
0.02603,2250
0.02678,2251
0.02716,2252
0.0276,2253
0.02757,2254
0.02637,2255
0.02584,2256
0.0255,2257
0.02523,2258
0.02518,2259
0.02518,2260
0.02528,2261
0.02562,2262
0.02688,2263
0.02777,2264
0.02873,2265
0.02996,2266
0.02978,2267
0.02952,2268
0.02874,2269
0.02788,2270
0.02709,2271
0.02705,2272
0.02699,2273
0.0288,2274
0.03057,2275
0.0375,2276
0.03203,2277
0.03139,2278
0.02867,2279
0.02813,2280
0.02746,2281
0.02554,2282
0.02478,2283
0.02416,2284
0.02435,2285
0.02452,2286
0.02425,2287
0.0243,2288
0.02531,2289
0.02683,2290
0.02694,2291
0.02699,2292
0.02515,2293
0.02497,2294
0.02481,2295
0.0247,2296
0.02461,2297
0.0253,2298
0.0279,2299
0.02865,2300
0.02894,2301
0.02804,2302
0.02697,2303
0.02541,2304
0.0248,2305
0.02396,2306
0.02359,2307
0.02297,2308
0.02425,2309
0.02498,2310
0.02773,2311
0.03027,2312
0.03212,2313
0.0313,2314
0.03128,2315
0.03021,2316
0.02923,2317
0.02918,2318
0.02904,2319
0.02916,2320
0.02884,2321
0.0296,2322
0.03,2323
0.03061,2324
0.03061,2325
0.02967,2326
0.02776,2327
0.02685,2328
0.02500,2329
0.02391,2330
0.02192,2331
0.02144,2332
0.02269,2333
0.02402,2334
0.02712,2335
0.02852,2336
0.02893,2337
0.0283,2338
0.02793,2339
0.02742,2340
0.02638,2341
0.02614,2342
0.02602,2343
0.02527,2344
0.02482,2345
0.02607,2346
0.02689,2347
0.02681,2348
0.02719,2349
0.02731,2350
0.0262,2351
0.02381,2352
0.02109,2353
0.01951,2354
0.01894,2355
0.02039,2356
0.02216,2357
0.02426,2358
0.02467,2359
0.0269,2360
0.02734,2361
0.02701,2362
0.02625,2363
0.02615,2364
0.02561,2365
0.02538,2366
0.02526,2367
0.02527,2368
0.02500,2369
0.02645,2370
0.02698,2371
0.0278,2372
0.02857,2373
0.02877,2374
0.02747,2375
0.02644,2376
0.02427,2377
0.02436,2378
0.02313,2379
0.02283,2380
0.02471,2381
0.02742,2382
0.02983,2383
0.04793,2384
0.05373,2385
0.05381,2386
0.05008,2387
0.04427,2388
0.04038,2389
0.03972,2390
0.03309,2391
0.03205,2392
0.03646,2393
0.03862,2394
0.04244,2395
0.04821,2396
0.04995,2397
0.04217,2398
0.02782,2399
0.02651,2400
0.02565,2401
0.02461,2402
0.02423,2403
0.02492,2404
0.02648,2405
0.02695,2406
0.02755,2407
0.04451,2408
0.04888,2409
0.04883,2410
0.04565,2411
0.04011,2412
0.02964,2413
0.02879,2414
0.02709,2415
0.02665,2416
0.02600,2417
0.02649,2418
0.02665,2419
0.02671,2420
0.02700,2421
0.02675,2422
0.02614,2423
0.02481,2424
0.02894,2425
0.02665,2426
0.02523,2427
0.02476,2428
0.02536,2429
0.02523,2430
0.02566,2431
0.02923,2432
0.03241,2433
0.03405,2434
0.02879,2435
0.0267,2436
0.02574,2437
0.02342,2438
0.02281,2439
0.02255,2440
0.02303,2441
0.02445,2442
0.02468,2443
0.02455,2444
0.02462,2445
0.02408,2446
0.02324,2447
0.02294,2448
0.02091,2449
0.01611,2450
0.01458,2451
0.01367,2452
0.01325,2453
0.01402,2454
0.01446,2455
0.01523,2456
0.01878,2457
0.01896,2458
0.0198,2459
0.01956,2460
0.01906,2461
0.01873,2462
0.01857,2463
0.01825,2464
0.01865,2465
0.0203,2466
0.02192,2467
0.02406,2468
0.02421,2469
0.02388,2470
0.02318,2471
0.0226,2472
0.02012,2473
0.01494,2474
0.01492,2475
0.01578,2476
0.01996,2477
0.02254,2478
0.02528,2479
0.02636,2480
0.02697,2481
0.02689,2482
0.02608,2483
0.02588,2484
0.02508,2485
0.02441,2486
0.0241,2487
0.02351,2488
0.02266,2489
0.02337,2490
0.02453,2491
0.02505,2492
0.02527,2493
0.02521,2494
0.02391,2495
0.02131,2496
0.02046,2497
0.01952,2498
0.01916,2499
0.02033,2500
0.02185,2501
0.02257,2502
0.02535,2503
0.02652,2504
0.02759,2505
0.02699,2506
0.02688,2507
0.02677,2508
0.02598,2509
0.02605,2510
0.02554,2511
0.02551,2512
0.02533,2513
0.0261,2514
0.02621,2515
0.02694,2516
0.03693,2517
0.0371,2518
0.03813,2519
0.03204,2520
0.02884,2521
0.02984,2522
0.02817,2523
0.02851,2524
0.0284,2525
0.03125,2526
0.04092,2527
0.0551,2528
0.05887,2529
0.03599,2530
0.03392,2531
0.02984,2532
0.02834,2533
0.02746,2534
0.02632,2535
0.02613,2536
0.02746,2537
0.0312,2538
0.03924,2539
0.04397,2540
0.04364,2541
0.04194,2542
0.03909,2543
0.03166,2544
0.02359,2545
0.02224,2546
0.02174,2547
0.02166,2548
0.02246,2549
0.02415,2550
0.0241,2551
0.02551,2552
0.02600,2553
0.02542,2554
0.02526,2555
0.02451,2556
0.02371,2557
0.02313,2558
0.02263,2559
0.02223,2560
0.0221,2561
0.02221,2562
0.02232,2563
0.0226,2564
0.02305,2565
0.02328,2566
0.02269,2567
0.02213,2568
0.02262,2569
0.02226,2570
0.02231,2571
0.02117,2572
0.02205,2573
0.02255,2574
0.02239,2575
0.0231,2576
0.02421,2577
0.02471,2578
0.02484,2579
0.02479,2580
0.02442,2581
0.02423,2582
0.02392,2583
0.02265,2584
0.02288,2585
0.02395,2586
0.0243,2587
0.02446,2588
0.02482,2589
0.02489,2590
0.02433,2591
0.02441,2592
0.0247,2593
0.0244,2594
0.02423,2595
0.02385,2596
0.02417,2597
0.0247,2598
0.02421,2599
0.02563,2600
0.02965,2601
0.03266,2602
0.02916,2603
0.0282,2604
0.02628,2605
0.02445,2606
0.02201,2607
0.02143,2608
0.02127,2609
0.02399,2610
0.02878,2611
0.02602,2612
0.02589,2613
0.02616,2614
0.0261,2615
0.02332,2616
0.02134,2617
0.01961,2618
0.01979,2619
0.01975,2620
0.01978,2621
0.0199,2622
0.01979,2623
0.01962,2624
0.0205,2625
0.02265,2626
0.02314,2627
0.02299,2628
0.02218,2629
0.02216,2630
0.02168,2631
0.02147,2632
0.02156,2633
0.02165,2634
0.02231,2635
0.02264,2636
0.02526,2637
0.0249,2638
0.02352,2639
0.02198,2640
0.02132,2641
0.01875,2642
0.01784,2643
0.01349,2644
0.01426,2645
0.0172,2646
0.01697,2647
0.02061,2648
0.02159,2649
0.0231,2650
0.02313,2651
0.02258,2652
0.0219,2653
0.02132,2654
0.02088,2655
0.02058,2656
0.02056,2657
0.02157,2658
0.02391,2659
0.0241,2660
0.02463,2661
0.02487,2662
0.02365,2663
0.02291,2664
0.02188,2665
0.02117,2666
0.0209,2667
0.02119,2668
0.02233,2669
0.02313,2670
0.02562,2671
0.02848,2672
0.0347,2673
0.03476,2674
0.03344,2675
0.03209,2676
0.03204,2677
0.03202,2678
0.02993,2679
0.02837,2680
0.0281,2681
0.0291,2682
0.02894,2683
0.02921,2684
0.02818,2685
0.02778,2686
0.02536,2687
0.02237,2688
0.02072,2689
0.01981,2690
0.01969,2691
0.01995,2692
0.02114,2693
0.02353,2694
0.02607,2695
0.02869,2696
0.03251,2697
0.03368,2698
0.03693,2699
0.02978,2700
0.02899,2701
0.02904,2702
0.02936,2703
0.02776,2704
0.02741,2705
0.0288,2706
0.02772,2707
0.02793,2708
0.02795,2709
0.02766,2710
0.02628,2711
0.02366,2712
0.02252,2713
0.02176,2714
0.02172,2715
0.02251,2716
0.02353,2717
0.02544,2718
0.02745,2719
0.03187,2720
0.04042,2721
0.04048,2722
0.03655,2723
0.03648,2724
0.03247,2725
0.03245,2726
0.03245,2727
0.03245,2728
0.03244,2729
0.03425,2730
0.03996,2731
0.03995,2732
0.03945,2733
0.03921,2734
0.02805,2735
0.02675,2736
0.02506,2737
0.02431,2738
0.02436,2739
0.02451,2740
0.02563,2741
0.02732,2742
0.03059,2743
0.04056,2744
0.04048,2745
0.03895,2746
0.03602,2747
0.03498,2748
0.03097,2749
0.03004,2750
0.02916,2751
0.02892,2752
0.02879,2753
0.03031,2754
0.03033,2755
0.02857,2756
0.02785,2757
0.02804,2758
0.02675,2759
0.02564,2760
0.02628,2761
0.02501,2762
0.02467,2763
0.02467,2764
0.02552,2765
0.02545,2766
0.02599,2767
0.02645,2768
0.02763,2769
0.03445,2770
0.03209,2771
0.03028,2772
0.02761,2773
0.02684,2774
0.02658,2775
0.02655,2776
0.02674,2777
0.03056,2778
0.03184,2779
0.02784,2780
0.02794,2781
0.02785,2782
0.02732,2783
0.02632,2784
0.02672,2785
0.02439,2786
0.02254,2787
0.01899,2788
0.01962,2789
0.01919,2790
0.01749,2791
0.01952,2792
0.02251,2793
0.0264,2794
0.0271,2795
0.02736,2796
0.02706,2797
0.02459,2798
0.02315,2799
0.02038,2800
0.01987,2801
0.02374,2802
0.02765,2803
0.03046,2804
0.0339,2805
0.03074,2806
0.02694,2807
0.02633,2808
0.02469,2809
0.02478,2810
0.02459,2811
0.02406,2812
0.0241,2813
0.02687,2814
0.03062,2815
0.05552,2816
0.05244,2817
0.05554,2818
0.05556,2819
0.05402,2820
0.05257,2821
0.04257,2822
0.04096,2823
0.03927,2824
0.03613,2825
0.03823,2826
0.04338,2827
0.04072,2828
0.04456,2829
0.05007,2830
0.03629,2831
0.03038,2832
0.02973,2833
0.02916,2834
0.02896,2835
0.02863,2836
0.02878,2837
0.03186,2838
0.03897,2839
0.04792,2840
0.05038,2841
0.05079,2842
0.04744,2843
0.04932,2844
0.04674,2845
0.04485,2846
0.04132,2847
0.0377,2848
0.0366,2849
0.03967,2850
0.04500,2851
0.04596,2852
0.04616,2853
0.04496,2854
0.04072,2855
0.03301,2856
0.03047,2857
0.02973,2858
0.02824,2859
0.0281,2860
0.02857,2861
0.03042,2862
0.03503,2863
0.04493,2864
0.05226,2865
0.04911,2866
0.04298,2867
0.04204,2868
0.03994,2869
0.03998,2870
0.03806,2871
0.0362,2872
0.03402,2873
0.03259,2874
0.03515,2875
0.03744,2876
0.0359,2877
0.03408,2878
0.03204,2879
0.02931,2880
0.02821,2881
0.02619,2882
0.02391,2883
0.0208,2884
0.02107,2885
0.02264,2886
0.02103,2887
0.02562,2888
0.02738,2889
0.0282,2890
0.02854,2891
0.02858,2892
0.02827,2893
0.02815,2894
0.02733,2895
0.02722,2896
0.02736,2897
0.02762,2898
0.02824,2899
0.02897,2900
0.02902,2901
0.02934,2902
0.02865,2903
0.02695,2904
0.02506,2905
0.02345,2906
0.02408,2907
0.02515,2908
0.02624,2909
0.02813,2910
0.03,2911
0.03426,2912
0.03749,2913
0.03719,2914
0.03633,2915
0.03599,2916
0.03582,2917
0.03238,2918
0.03037,2919
0.03007,2920
0.0299,2921
0.02996,2922
0.03195,2923
0.03326,2924
0.03377,2925
0.03398,2926
0.03345,2927
0.03033,2928
0.03028,2929
0.02912,2930
0.02861,2931
0.02856,2932
0.02848,2933
0.02789,2934
0.02697,2935
0.02893,2936
0.03217,2937
0.03297,2938
0.0326,2939
0.03066,2940
0.03043,2941
0.02932,2942
0.02836,2943
0.02775,2944
0.02712,2945
0.02859,2946
0.03008,2947
0.03241,2948
0.03300,2949
0.03319,2950
0.03300,2951
0.03059,2952
0.02845,2953
0.02601,2954
0.0248,2955
0.02597,2956
0.02598,2957
0.02626,2958
0.02717,2959
0.02762,2960
0.02961,2961
0.03006,2962
0.03017,2963
0.03037,2964
0.03021,2965
0.03019,2966
0.03018,2967
0.0301,2968
0.03017,2969
0.03100,2970
0.03113,2971
0.03313,2972
0.03427,2973
0.03642,2974
0.03643,2975
0.03388,2976
0.03127,2977
0.02999,2978
0.02971,2979
0.02991,2980
0.03095,2981
0.03258,2982
0.03979,2983
0.04408,2984
0.05693,2985
0.05564,2986
0.05526,2987
0.05297,2988
0.05295,2989
0.0479,2990
0.04166,2991
0.03938,2992
0.03559,2993
0.03698,2994
0.04232,2995
0.0462,2996
0.04699,2997
0.04293,2998
0.03678,2999
0.0312,3000
0.03081,3001
0.03,3002
0.0295,3003
0.02928,3004
0.02935,3005
0.03147,3006
0.03307,3007
0.03798,3008
0.03894,3009
0.03618,3010
0.03388,3011
0.03341,3012
0.0328,3013
0.03275,3014
0.03225,3015
0.03234,3016
0.03238,3017
0.03432,3018
0.03704,3019
0.03445,3020
0.0342,3021
0.03461,3022
0.03354,3023
0.03108,3024
0.02935,3025
0.02861,3026
0.02769,3027
0.02791,3028
0.02862,3029
0.03164,3030
0.03507,3031
0.04394,3032
0.0475,3033
0.04689,3034
0.04895,3035
0.04955,3036
0.0471,3037
0.04717,3038
0.04681,3039
0.03695,3040
0.03531,3041
0.03492,3042
0.03516,3043
0.03672,3044
0.03679,3045
0.03695,3046
0.0345,3047
0.03091,3048
0.03259,3049
0.0319,3050
0.03141,3051
0.03122,3052
0.03151,3053
0.03353,3054
0.03666,3055
0.04601,3056
0.05378,3057
0.04729,3058
0.04121,3059
0.03812,3060
0.03963,3061
0.03979,3062
0.03884,3063
0.03771,3064
0.0364,3065
0.03694,3066
0.03756,3067
0.04,3068
0.0476,3069
0.04318,3070
0.03669,3071
0.03302,3072
0.03203,3073
0.03185,3074
0.03148,3075
0.03148,3076
0.03226,3077
0.03619,3078
0.03954,3079
0.04813,3080
0.0564,3081
0.05547,3082
0.05429,3083
0.05284,3084
0.0481,3085
0.04689,3086
0.04162,3087
0.03918,3088
0.03719,3089
0.03883,3090
0.03777,3091
0.03691,3092
0.03625,3093
0.04018,3094
0.03622,3095
0.03324,3096
0.03066,3097
0.0302,3098
0.02993,3099
0.02952,3100
0.02887,3101
0.0289,3102
0.02949,3103
0.03009,3104
0.03098,3105
0.03235,3106
0.0328,3107
0.0327,3108
0.03226,3109
0.03185,3110
0.03184,3111
0.0315,3112
0.03173,3113
0.03252,3114
0.03399,3115
0.03399,3116
0.0331,3117
0.03292,3118
0.03255,3119
0.03095,3120
0.03066,3121
0.0301,3122
0.03002,3123
0.02991,3124
0.02875,3125
0.02839,3126
0.02884,3127
0.02928,3128
0.03079,3129
0.03207,3130
0.03304,3131
0.03336,3132
0.03308,3133
0.03288,3134
0.03272,3135
0.03259,3136
0.03296,3137
0.03387,3138
0.03424,3139
0.03465,3140
0.0342,3141
0.03515,3142
0.03341,3143
0.03115,3144
0.03019,3145
0.02972,3146
0.02964,3147
0.02972,3148
0.03037,3149
0.03284,3150
0.04072,3151
0.05003,3152
0.0554,3153
0.06141,3154
0.06549,3155
0.06108,3156
0.05777,3157
0.05499,3158
0.05105,3159
0.04809,3160
0.04285,3161
0.04457,3162
0.04235,3163
0.04244,3164
0.04189,3165
0.0419,3166
0.03749,3167
0.03405,3168
0.03268,3169
0.03105,3170
0.03051,3171
0.03033,3172
0.03102,3173
0.03351,3174
0.03744,3175
0.04779,3176
0.05851,3177
0.05549,3178
0.05239,3179
0.0533,3180
0.04778,3181
0.04163,3182
0.03947,3183
0.03854,3184
0.03745,3185
0.03773,3186
0.04094,3187
0.04079,3188
0.03878,3189
0.03909,3190
0.0371,3191
0.03337,3192
0.0301,3193
0.03006,3194
0.03005,3195
0.03015,3196
0.03102,3197
0.03361,3198
0.03676,3199
0.04549,3200
0.05703,3201
0.0611,3202
0.06336,3203
0.06488,3204
0.06069,3205
0.04858,3206
0.04801,3207
0.04804,3208
0.04315,3209
0.03773,3210
0.03795,3211
0.03800,3212
0.03881,3213
0.04066,3214
0.03746,3215
0.03253,3216
0.03101,3217
0.0305,3218
0.02958,3219
0.0294,3220
0.03005,3221
0.03131,3222
0.03864,3223
0.04858,3224
0.05668,3225
0.05296,3226
0.04981,3227
0.0488,3228
0.04905,3229
0.04097,3230
0.03891,3231
0.03732,3232
0.03427,3233
0.03496,3234
0.03812,3235
0.04057,3236
0.03983,3237
0.0353,3238
0.03509,3239
0.03208,3240
0.02855,3241
0.02641,3242
0.0261,3243
0.02461,3244
0.02616,3245
0.02929,3246
0.03371,3247
0.04202,3248
0.04502,3249
0.04266,3250
0.04398,3251
0.04353,3252
0.04179,3253
0.03741,3254
0.03584,3255
0.03475,3256
0.03406,3257
0.03247,3258
0.0344,3259
0.03677,3260
0.03691,3261
0.03693,3262
0.03594,3263
0.0331,3264
0.03,3265
0.02856,3266
0.02814,3267
0.02748,3268
0.02759,3269
0.02668,3270
0.02696,3271
0.02799,3272
0.02951,3273
0.03063,3274
0.0315,3275
0.03068,3276
0.03006,3277
0.02853,3278
0.02836,3279
0.02819,3280
0.02843,3281
0.02897,3282
0.03158,3283
0.03271,3284
0.03227,3285
0.03212,3286
0.03073,3287
0.03001,3288
0.02791,3289
0.0259,3290
0.02326,3291
0.02092,3292
0.02323,3293
0.02259,3294
0.0252,3295
0.02649,3296
0.02812,3297
0.02978,3298
0.03067,3299
0.0308,3300
0.03015,3301
0.0299,3302
0.02961,3303
0.02952,3304
0.02974,3305
0.03003,3306
0.0312,3307
0.03248,3308
0.03387,3309
0.03436,3310
0.03382,3311
0.03006,3312
0.0291,3313
0.02697,3314
0.02697,3315
0.02762,3316
0.02812,3317
0.0298,3318
0.03807,3319
0.04995,3320
0.05311,3321
0.05039,3322
0.04811,3323
0.04836,3324
0.04400,3325
0.04243,3326
0.04042,3327
0.03867,3328
0.03792,3329
0.04118,3330
0.0465,3331
0.05342,3332
0.04947,3333
0.04744,3334
0.03829,3335
0.03249,3336
0.03109,3337
0.02992,3338
0.02902,3339
0.02919,3340
0.02962,3341
0.0315,3342
0.04004,3343
0.05394,3344
0.05239,3345
0.04682,3346
0.0427,3347
0.04122,3348
0.0398,3349
0.03900,3350
0.03817,3351
0.03697,3352
0.03911,3353
0.0419,3354
0.04800,3355
0.04800,3356
0.05311,3357
0.04604,3358
0.04196,3359
0.03507,3360
0.03314,3361
0.03161,3362
0.02975,3363
0.02901,3364
0.02903,3365
0.03195,3366
0.04119,3367
0.04883,3368
0.05291,3369
0.05377,3370
0.04949,3371
0.05313,3372
0.05184,3373
0.04682,3374
0.04224,3375
0.0403,3376
0.03696,3377
0.03869,3378
0.04312,3379
0.04711,3380
0.04241,3381
0.03776,3382
0.03434,3383
0.02976,3384
0.02757,3385
0.02400,3386
0.01992,3387
0.01503,3388
0.01841,3389
0.02291,3390
0.02925,3391
0.03655,3392
0.03966,3393
0.03858,3394
0.03575,3395
0.03400,3396
0.03208,3397
0.03115,3398
0.03115,3399
0.03325,3400
0.03598,3401
0.04095,3402
0.04393,3403
0.0447,3404
0.04382,3405
0.04517,3406
0.04001,3407
0.03273,3408
0.02933,3409
0.02823,3410
0.02629,3411
0.02464,3412
0.02716,3413
0.02901,3414
0.03404,3415
0.04995,3416
0.05106,3417
0.05297,3418
0.05241,3419
0.05704,3420
0.04798,3421
0.04523,3422
0.04053,3423
0.03738,3424
0.03409,3425
0.03754,3426
0.04200,3427
0.0419,3428
0.03818,3429
0.04049,3430
0.03188,3431
0.03024,3432
0.03103,3433
0.0293,3434
0.02841,3435
0.02717,3436
0.02713,3437
0.02747,3438
0.02798,3439
0.03,3440
0.0301,3441
0.03174,3442
0.03033,3443
0.02981,3444
0.02900,3445
0.02693,3446
0.02532,3447
0.02492,3448
0.02568,3449
0.02793,3450
0.02996,3451
0.03341,3452
0.03365,3453
0.03215,3454
0.03202,3455
0.0309,3456
0.02800,3457
0.02345,3458
0.02034,3459
0.01618,3460
0.01545,3461
0.01579,3462
0.01599,3463
0.02596,3464
0.02777,3465
0.02947,3466
0.03036,3467
0.03039,3468
0.03007,3469
0.02986,3470
0.02899,3471
0.0285,3472
0.02841,3473
0.03016,3474
0.03141,3475
0.03524,3476
0.03523,3477
0.03592,3478
0.03399,3479
0.03002,3480
0.02766,3481
0.02479,3482
0.02395,3483
0.01963,3484
0.01987,3485
0.02652,3486
0.03712,3487
0.05134,3488
0.08998,3489
0.08997,3490
0.07998,3491
0.10539,3492
0.09483,3493
0.08005,3494
0.06507,3495
0.05517,3496
0.05149,3497
0.04928,3498
0.04707,3499
0.04499,3500
0.04229,3501
0.04400,3502
0.03793,3503
0.03157,3504
0.02869,3505
0.02623,3506
0.02407,3507
0.02413,3508
0.02466,3509
0.02788,3510
0.03282,3511
0.04478,3512
0.04744,3513
0.05001,3514
0.04873,3515
0.04825,3516
0.04471,3517
0.04400,3518
0.04298,3519
0.04096,3520
0.03731,3521
0.03632,3522
0.03756,3523
0.03522,3524
0.03384,3525
0.03313,3526
0.03072,3527
0.0271,3528
0.01703,3529
0.01584,3530
0.01521,3531
0.01511,3532
0.01543,3533
0.0203,3534
0.03072,3535
0.03715,3536
0.04205,3537
0.04208,3538
0.04268,3539
0.04214,3540
0.04173,3541
0.04159,3542
0.0414,3543
0.0374,3544
0.03663,3545
0.03523,3546
0.03864,3547
0.03847,3548
0.03721,3549
0.03525,3550
0.03383,3551
0.02981,3552
0.02762,3553
0.02626,3554
0.02624,3555
0.02500,3556
0.02499,3557
0.02392,3558
0.0252,3559
0.02866,3560
0.02978,3561
0.0317,3562
0.03287,3563
0.03278,3564
0.0321,3565
0.03087,3566
0.03048,3567
0.02966,3568
0.02987,3569
0.03019,3570
0.03154,3571
0.03275,3572
0.03351,3573
0.03565,3574
0.03598,3575
0.03006,3576
0.03007,3577
0.0291,3578
0.02814,3579
0.0275,3580
0.02763,3581
0.02894,3582
0.03237,3583
0.03776,3584
0.04014,3585
0.04143,3586
0.03999,3587
0.03998,3588
0.04006,3589
0.03563,3590
0.03455,3591
0.03469,3592
0.03395,3593
0.03711,3594
0.04233,3595
0.04022,3596
0.03741,3597
0.03544,3598
0.03451,3599
0.03134,3600
0.02845,3601
0.02527,3602
0.02096,3603
0.01963,3604
0.02035,3605
0.02035,3606
0.02009,3607
0.02494,3608
0.02799,3609
0.02906,3610
0.02971,3611
0.02989,3612
0.02969,3613
0.02918,3614
0.02892,3615
0.02865,3616
0.02867,3617
0.02893,3618
0.02882,3619
0.02889,3620
