predictions01,predictions02,predictions03,predictions04,predictions05,predictions06,predictions07,predictions08,predictions09,predictions10,predictions11,predictions12,reals01,reals02,reals03,reals04,reals05,reals06,reals07,reals08,reals09,reals10,reals11,reals12
0.036242563277482986,0.03625570237636566,0.036847248673439026,0.036680493503808975,0.03711816295981407,0.03703787177801132,0.03747699409723282,0.03691905364394188,0.03706900030374527,0.038046032190322876,0.03799149766564369,0.03864371404051781,0.038484827717716774,0.03839007526351432,0.03714007173307432,0.036247212068474324,0.03535435240387432,0.034654641972840856,0.0347384614515584,0.03506280639094371,0.03564589841680493,0.03759925670344004,0.039199115449396776,0.04040538707789718
0.037754449993371964,0.037830810993909836,0.038305316120386124,0.0382341705262661,0.03847787529230118,0.03845469281077385,0.03855637460947037,0.03816893324255943,0.037757933139801025,0.03795177862048149,0.03736741840839386,0.03724100440740585,0.037595612378278395,0.0367246186646482,0.036553335382051466,0.036553335382051466,0.0367355516401331,0.03797826652024983,0.03906063109325473,0.03943235225974126,0.0390569867680931,0.03758832372795514,0.03713278308275105,0.035547501637440845
0.034167371690273285,0.03390062227845192,0.034634001553058624,0.03433867171406746,0.03448581323027611,0.034300900995731354,0.034154459834098816,0.03338247910141945,0.03250611200928688,0.0330071747303009,0.032850880175828934,0.033062051981687546,0.036538758081404936,0.036130593663302076,0.03359778767596738,0.03264297448361963,0.03299282969913636,0.031910465126131465,0.031068626013794322,0.030817167577641667,0.03023407555178044,0.02943232401622126,0.029742091654960032,0.029825911133677586
0.03586554154753685,0.036042746156454086,0.03668753057718277,0.03662450611591339,0.03710993379354477,0.037214696407318115,0.037604667246341705,0.03716538846492767,0.037454891949892044,0.03824719786643982,0.038073789328336716,0.03859158605337143,0.038211503330594324,0.03782156053829963,0.03692505654853799,0.036294588295575546,0.036024908233614726,0.035689630318744524,0.035769805472300444,0.03602855255877637,0.03712913875758942,0.038379142288029425,0.04161165870639759,0.042909038463938814
0.03959536924958229,0.03865320608019829,0.0390496626496315,0.03832220658659935,0.03794659301638603,0.03733353689312935,0.037310387939214706,0.036748405545949936,0.03558497503399849,0.036059070378541946,0.03606053441762924,0.0361635647714138,0.04403513493888331,0.038175060078978,0.03749357127375269,0.03780333891249146,0.03860873477321228,0.038732641828707795,0.038349987686736364,0.03778147296152167,0.03795640056928004,0.0368922576220833,0.0365460467317282,0.0354527491832384
0.03985041379928589,0.03878101333975792,0.03936177119612694,0.03858676180243492,0.03807481750845909,0.03734586387872696,0.037325169891119,0.036603864282369614,0.03522646054625511,0.03574404492974281,0.03594379127025604,0.0362832136452198,0.03998264535914779,0.03964372311911595,0.039246491676498,0.03934853278102371,0.04051836115790779,0.040463696280483304,0.03973118692299513,0.03984416100300575,0.03911894029584086,0.03775960701055188,0.036567912682697996,0.036553335382051466
0.0346774086356163,0.034802839159965515,0.035519346594810486,0.035457391291856766,0.035866010934114456,0.03595441207289696,0.03624986112117767,0.03567668795585632,0.035709477961063385,0.03641708940267563,0.03634041175246239,0.03687036409974098,0.03578073844778534,0.03574793952133065,0.035554790287764114,0.03519035777160085,0.03533613077806616,0.03448700301540575,0.03381280286050371,0.03251906742812412,0.03274865991330697,0.03259195393135677,0.03197241865387922,0.03271221666169064
0.03822021931409836,0.03825761005282402,0.03857332095503807,0.03850561007857323,0.03872256353497505,0.038816969841718674,0.03883461281657219,0.03865518420934677,0.038435619324445724,0.038520850241184235,0.037816718220710754,0.03750816732645035,0.03701252035241718,0.0365351137562433,0.036141526638786975,0.036017619583291464,0.03586820225166453,0.036064995810392686,0.03686310302079024,0.03947972848684249,0.04308396607169717,0.04531429307061636,0.04110874183409227,0.03800377679638126
0.0357033833861351,0.03541550785303116,0.03609884902834892,0.03579261898994446,0.035806216299533844,0.03563598915934563,0.035442277789115906,0.03476838767528534,0.03383716195821762,0.034053314477205276,0.03372721001505852,0.0336650051176548,0.036812082468527386,0.03745348369697473,0.03767214320667269,0.03779969458732983,0.0381422611525233,0.038328121735766565,0.038160482778331464,0.03701252035241718,0.036360186148484935,0.035937444429735545,0.035744295196169014,0.035788027098108605
0.035548750311136246,0.03597583621740341,0.03676263242959976,0.0368802584707737,0.03740699961781502,0.037563078105449677,0.03789496421813965,0.037394750863313675,0.03740823268890381,0.03794519230723381,0.037570174783468246,0.03794773668050766,0.03508102801675187,0.03508831666707514,0.035798960073593504,0.03691776789821473,0.03902783216680004,0.0397384755733184,0.03950523876297391,0.038510337993848204,0.038284389833826975,0.03737330854341881,0.03722389121179187,0.03709633983113472
0.03722558170557022,0.0377063974738121,0.03847898915410042,0.03862505406141281,0.03922588750720024,0.03944617882370949,0.039702050387859344,0.03938550502061844,0.03956549987196922,0.040047913789749146,0.0394589938223362,0.03973761573433876,0.03722389121179187,0.0372712674388931,0.03750450424923758,0.03808759627509881,0.03863424504934371,0.040081042138511866,0.040343433550149424,0.04072608769212085,0.04099576775408167,0.040511072507584525,0.03993162480688493,0.039782207475258
0.03403868153691292,0.03458741307258606,0.035421982407569885,0.035645801573991776,0.036171168088912964,0.036366287618875504,0.036594223231077194,0.03598969057202339,0.03570407256484032,0.03605382516980171,0.03556953743100166,0.03586868196725845,0.03304385025139922,0.03413350347472738,0.03461455439606289,0.03453437924250697,0.03458904411993147,0.03410434887343432,0.03314953568108656,0.03272679396233718,0.03272679396233718,0.03271586098685228,0.03322606650948085,0.03451980194186045
0.03769884631037712,0.03755060210824013,0.03797934576869011,0.037747956812381744,0.03786400705575943,0.037903204560279846,0.037899505347013474,0.037578754127025604,0.03736665099859238,0.0375668965280056,0.03710480034351349,0.03699170798063278,0.03693598952402289,0.036203480166534734,0.036225346117504525,0.03568598599358289,0.03560216651486534,0.03556207893808738,0.03608321743620085,0.042395188616148605,0.0406641341643731,0.03602126390845309,0.035583944889057174,0.03506280639094371
0.03562869876623154,0.03571144863963127,0.0363583080470562,0.03624974563717842,0.036609750241041183,0.0364668145775795,0.03682538866996765,0.03613375499844551,0.035807665437459946,0.03655937314033508,0.03641599044203758,0.036873169243335724,0.038153194128008196,0.03803293139767432,0.037460772347298,0.03675012894077963,0.0365569797072131,0.03617432556524167,0.03516484749546942,0.03329530868755187,0.031064981688632684,0.03291629887074208,0.03389297801405963,0.03400959641923187
0.03722664713859558,0.03743652254343033,0.037949156016111374,0.03801293298602104,0.03832404688000679,0.03816450759768486,0.038290608674287796,0.03777739405632019,0.036890096962451935,0.037008773535490036,0.036316271871328354,0.03609992563724518,0.03789444704153229,0.03780333891249146,0.03775596268539024,0.03745348369697473,0.03729677771502452,0.03716193768404412,0.03723117986211513,0.03734415394212575,0.037460772347298,0.03774502970990534,0.03765392158086453,0.03743161774600493
0.03773513063788414,0.038324881345033646,0.03899769112467766,0.03933034837245941,0.03992670029401779,0.04017837345600128,0.04034827649593353,0.040130652487277985,0.04007744416594505,0.04029786214232445,0.03943894803524017,0.039410632103681564,0.0370817625304882,0.03781791621313799,0.03895858998872902,0.042366034014855544,0.04519767466544412,0.042832507635544526,0.040616757937271875,0.03949066146232739,0.04004095456173392,0.04009926376432004,0.03975305287396494,0.03934124413070044
0.036214228719472885,0.036863356828689575,0.03763328865170479,0.03797529637813568,0.03858635574579239,0.038936056196689606,0.03917163610458374,0.03890959173440933,0.03900808468461037,0.03927783668041229,0.03855901584029198,0.038664352148771286,0.03466921927348738,0.03505916206578207,0.035518347036147785,0.03588642387747269,0.036454938602687385,0.03684488139498208,0.03693963384918452,0.03697972142596249,0.03683394841949718,0.03680479381820412,0.03677563921691106,0.03690683492272983
0.036355841904878616,0.03636762127280235,0.03700486570596695,0.03684336692094803,0.037132833153009415,0.03695455193519592,0.0372605100274086,0.036577560007572174,0.03618546575307846,0.036840930581092834,0.03665396571159363,0.03702646866440773,0.038379142288029425,0.03921004842488167,0.03873628615386942,0.038153194128008196,0.03794546759379514,0.03768672050731922,0.03745712802213636,0.03706718522984167,0.03693598952402289,0.03671004136400167,0.036207124491696364,0.036239923418151056
0.035316526889801025,0.03499675169587135,0.035665031522512436,0.03534694388508797,0.03545278683304787,0.03518687188625336,0.035289350897073746,0.03450469672679901,0.03382319211959839,0.034515101462602615,0.0345325767993927,0.03490613400936127,0.03738788584406534,0.03748992694859106,0.03736237556793391,0.0370817625304882,0.0369141235730531,0.03685581437046698,0.03680114949304249,0.03666630946206208,0.036684531087870245,0.036538758081404936,0.036429428326555956,0.0363346758723535
0.039610862731933594,0.03930648788809776,0.039756108075380325,0.039431627839803696,0.03941572085022926,0.03910788148641586,0.03909119963645935,0.03867541626095772,0.03775842860341072,0.03779851272702217,0.03732524812221527,0.037097591906785965,0.04050378385726126,0.03950888308813555,0.03906063109325473,0.03908249704422452,0.03907520839390126,0.04126180349088085,0.04164810195801391,0.04244985349357309,0.04330262558139514,0.04122536023926453,0.039067919743578,0.03750450424923758
0.03657686337828636,0.037323590368032455,0.03820791095495224,0.03863958269357681,0.039391711354255676,0.03999008983373642,0.040129102766513824,0.04017593711614609,0.04067385569214821,0.04098878428339958,0.04018554091453552,0.0403343141078949,0.03657520133302126,0.03733686529180249,0.03765027725570289,0.03756645777698534,0.03742432909568166,0.03733322096664085,0.03730042204018616,0.03734779826728738,0.03729677771502452,0.03726033446340821,0.03726033446340821,0.037413396120196764
0.03551612049341202,0.035512298345565796,0.03620458394289017,0.03604883328080177,0.03635591268539429,0.03617924079298973,0.03651682287454605,0.035762131214141846,0.03539850935339928,0.03617597743868828,0.03612140193581581,0.03663227707147598,0.03735144259244901,0.037737741059582074,0.03774138538474371,0.037712230783450644,0.03785435946475432,0.0377960502621682,0.03698336575112412,0.03629823262073718,0.03599210930716004,0.0358098930490784,0.03564954274196657,0.035737006545845745
0.034925587475299835,0.0345805324614048,0.03527803346514702,0.034969717264175415,0.03511429578065872,0.034783050417900085,0.034952424466609955,0.03409307822585106,0.0333733856678009,0.034233950078487396,0.03438016399741173,0.03490494564175606,0.0369031905975682,0.03681572679368901,0.03665173216141554,0.03640756237558616,0.036064995810392686,0.03511018261804493,0.029851421409809013,0.02926832938394779,0.029184509905230235,0.028488443799358398,0.027504476005717583,0.02748625437990942
0.03938627615571022,0.039489708840847015,0.03985947370529175,0.03986908122897148,0.04013388231396675,0.03997185453772545,0.04004974663257599,0.03975404426455498,0.03901328518986702,0.03904803842306137,0.038287967443466187,0.0379754938185215,0.04234781238904738,0.04095203585214208,0.04095932450246534,0.04068235579018126,0.04040538707789718,0.040179438917875954,0.040113841064966564,0.03973483124815677,0.04056209305984738,0.042515451346482484,0.04345568723818371,0.04313498662396003
0.03588401526212692,0.03646382316946983,0.03731238469481468,0.037529606372117996,0.03815297409892082,0.03827987611293793,0.03866935148835182,0.0381428487598896,0.038073208183050156,0.038637127727270126,0.03816522657871246,0.03857553005218506,0.03516120317030779,0.035594877864542074,0.03634196452267677,0.036491381854303714,0.036396629400101264,0.036283655320090646,0.03566047571745146,0.0354636821587233,0.03538715133032901,0.03524502264902534,0.0352851102258033,0.03531062050193473
0.03662563115358353,0.03680281713604927,0.03748219832777977,0.037384938448667526,0.037920307368040085,0.03801776096224785,0.0384104959666729,0.03800360858440399,0.03842794522643089,0.039299074560403824,0.03908922150731087,0.03968463093042374,0.038058441673805746,0.03758832372795514,0.03743161774600493,0.03723482418727677,0.03716922633436738,0.03707811820532656,0.03755552480150044,0.04016486161722942,0.04202711177482371,0.0412909580921739,0.042318657787754316,0.0450847005854335
0.04147274047136307,0.04070594161748886,0.041300464421510696,0.04072582721710205,0.04032169654965401,0.039848875254392624,0.039512719959020615,0.039214540272951126,0.037682317197322845,0.03723485767841339,0.03690575435757637,0.036444686353206635,0.040689644440504526,0.040347077875311055,0.04090830395020248,0.04193600364578289,0.04751910979340412,0.051061393850511054,0.04387478463177146,0.04209999827805636,0.03938862035780167,0.03861966774869718,0.0376174783292482,0.03715829335888248
0.03637881204485893,0.03642263263463974,0.037025414407253265,0.036881282925605774,0.037206679582595825,0.03704141825437546,0.03737897053360939,0.03672676533460617,0.036394454538822174,0.03708953782916069,0.03688502684235573,0.03726959228515625,0.0393813317074784,0.040354366525634316,0.03868162127644493,0.03783978216410779,0.03769765348280412,0.03750814857439922,0.03745348369697473,0.03735873124277228,0.03737330854341881,0.03755552480150044,0.037632055629894724,0.03928293492811432
0.035306379199028015,0.03523867577314377,0.03592453524470329,0.03574012592434883,0.0359715037047863,0.03574483096599579,0.03591840714216232,0.03515027090907097,0.03444940224289894,0.03504567965865135,0.03489537164568901,0.03519966080784798,0.03746441667245963,0.03767943185699595,0.03768672050731922,0.037683076182157584,0.03703074197822534,0.0358317590000482,0.03542359458194535,0.03470930685026534,0.034348518659263715,0.034490647340567386,0.03579167142327024,0.0375846794027935
0.03405764698982239,0.03446149080991745,0.03539043292403221,0.03549308329820633,0.03601602092385292,0.03611941635608673,0.036506954580545425,0.03580915555357933,0.03572731092572212,0.036406658589839935,0.03628332540392876,0.03690697252750397,0.03231134089391106,0.031309151474462074,0.031706382917080035,0.03302562862559105,0.034024173719878405,0.03481134795479106,0.03495347663609473,0.03495347663609473,0.03489881175867024,0.03481134795479106,0.03479312632898289,0.03470930685026534
0.03776419535279274,0.037485599517822266,0.03807584196329117,0.037714336067438126,0.03781678155064583,0.037450600415468216,0.03772788867354393,0.03698755428195,0.03642553463578224,0.037113964557647705,0.03702452778816223,0.037443194538354874,0.03966558907008575,0.03944328523522616,0.0397712744997731,0.040230459470138806,0.040700577415989425,0.04051836115790779,0.03903147649196167,0.03827710118350371,0.03775231836022861,0.03758103507763187,0.03740246314471187,0.03722389121179187
0.03573349863290787,0.0360105074942112,0.03668627515435219,0.036710433661937714,0.03713352233171463,0.03717654570937157,0.037461332976818085,0.036913901567459106,0.036721523851156235,0.03723319619894028,0.036871105432510376,0.03715511038899422,0.036549691056889835,0.03660071160915269,0.03693963384918452,0.03740975179503514,0.03718744796017555,0.03707447388016493,0.03705625225435677,0.03705625225435677,0.03718015930985228,0.03746441667245963,0.03748263829826779,0.03738059719374208
0.035496994853019714,0.03611447662115097,0.03704807907342911,0.037293124943971634,0.037948861718177795,0.038205262273550034,0.03856337070465088,0.038120292127132416,0.038254112005233765,0.038796864449977875,0.038358431309461594,0.03881548345088959,0.034530734917345346,0.0349388993354482,0.035554790287764114,0.036746484615618,0.040379876801765746,0.040350722200472686,0.03979314045074289,0.038725353178384526,0.038346343361574727,0.03688496897176004,0.0365460467317282,0.036225346117504525
0.03450912609696388,0.03498164191842079,0.035821933299303055,0.035991374403238297,0.03650135546922684,0.036798350512981415,0.03703545406460762,0.036561861634254456,0.036622483283281326,0.037023019045591354,0.03664398193359375,0.03700406104326248,0.03268670638555922,0.03256644365522534,0.03238787172230534,0.03269035071072085,0.03304385025139922,0.03413350347472738,0.03461455439606289,0.03453437924250697,0.03458904411993147,0.03410434887343432,0.03314953568108656,0.03272679396233718
0.038735032081604004,0.038984786719083786,0.03943859040737152,0.0397028885781765,0.04003366827964783,0.039846569299697876,0.03984055668115616,0.039483606815338135,0.038268718868494034,0.037994205951690674,0.03704125061631203,0.036474648863077164,0.0390460537926082,0.038867481859688205,0.038612379098373915,0.038207859005432686,0.03807666329961392,0.038054797348644115,0.03803293139767432,0.03806937464929065,0.03809852925058371,0.03871806452806126,0.03880917265710207,0.038856548884203305
0.03605862334370613,0.03605067357420921,0.036715067923069,0.036541540175676346,0.036879654973745346,0.03672807663679123,0.037112556397914886,0.03641657158732414,0.03625365346670151,0.0370977558195591,0.03704313188791275,0.03761623054742813,0.03796004489444167,0.03797826652024983,0.0379636892196033,0.03780333891249146,0.03697972142596249,0.03676835056658779,0.036538758081404936,0.036305521271060445,0.036254500718797586,0.03630187694589881,0.03672826298980983,0.0379746221950882
0.03644771873950958,0.03630270063877106,0.03696002811193466,0.0367116704583168,0.03688276559114456,0.03664505109190941,0.036859553307294846,0.036135703325271606,0.03558680787682533,0.03618194907903671,0.03605687990784645,0.036384668201208115,0.041028566680536366,0.04726765135725146,0.04335364613365799,0.041054076956667795,0.03719473661049881,0.03696878845047758,0.03680114949304249,0.03651689213043514,0.03644764995236412,0.03624356774331269,0.035835403325209826,0.03531426482709636
0.036225881427526474,0.036076538264751434,0.03674791380763054,0.036497000604867935,0.03673857823014259,0.036467768251895905,0.036858536303043365,0.036057550460100174,0.03574595972895622,0.03665603697299957,0.03670508414506912,0.037341341376304626,0.038575935846757586,0.038579580171919224,0.038189637379624525,0.03807666329961392,0.037981910845411464,0.03739517449438861,0.03675012894077963,0.036524180780758406,0.03621805746718126,0.03602126390845309,0.035882779552311055,0.035871846576826155
0.03710342198610306,0.03701984882354736,0.03758922219276428,0.037391725927591324,0.03755713626742363,0.03730018064379692,0.03743401914834976,0.03680180385708809,0.035995639860630035,0.036355871707201004,0.03599528595805168,0.03603446111083031,0.03822972495640249,0.038120395201553504,0.03804386437315922,0.0379636892196033,0.03793817894347187,0.038109462226068605,0.038324477410604935,0.038484827717716774,0.038240657931887384,0.03794182326863351,0.03751179289956085,0.03708905118081147
0.03532090038061142,0.03579647094011307,0.03652198612689972,0.03669492155313492,0.03721732273697853,0.03741931542754173,0.037706539034843445,0.03726396709680557,0.03722313418984413,0.037654682993888855,0.03718068450689316,0.03744243085384369,0.03651689213043514,0.0372275355369535,0.03726033446340821,0.03734050961696412,0.03745712802213636,0.03746806099762126,0.03736966421825718,0.03731499934083268,0.03729677771502452,0.03695785547499269,0.03704531927887187,0.03711091713178126
0.037086617201566696,0.03766869008541107,0.038581475615501404,0.03879258781671524,0.03950221836566925,0.0399106964468956,0.04010893777012825,0.03993603587150574,0.04040748253464699,0.04092380031943321,0.04029025882482529,0.04064442962408066,0.036086861761362485,0.0361998358413731,0.03657155700785963,0.04051836115790779,0.04319694015170779,0.04496808218026126,0.04461822696474452,0.043816475429185334,0.044734845369916766,0.043131342298798406,0.042395188616148605,0.042304080487107786
0.03569762781262398,0.03618628531694412,0.03685574606060982,0.03707067668437958,0.03754831850528717,0.037655338644981384,0.03788591921329498,0.03738170489668846,0.03700133413076401,0.0372619666159153,0.03661618009209633,0.03666945546865463,0.03507009504126697,0.03523773399870207,0.035667764367774725,0.038153194128008196,0.03729313338986289,0.03663351053560738,0.03566047571745146,0.03537986268000575,0.0352851102258033,0.0352741772503184,0.03534341942838942,0.0367355516401331
0.036683544516563416,0.0370989665389061,0.037761665880680084,0.03790135681629181,0.03838411346077919,0.03843275457620621,0.03871173411607742,0.03823345899581909,0.0379575714468956,0.03833261877298355,0.037755969911813736,0.03788835182785988,0.03708540685564983,0.03730771069050943,0.037850715139592685,0.0379636892196033,0.0377632513357135,0.03740246314471187,0.03714736038339759,0.03696149980015432,0.03685581437046698,0.03683394841949718,0.037001587376932286,0.037865292440239215
0.03819159418344498,0.03781171143054962,0.03841566666960716,0.03800516575574875,0.03801096975803375,0.03750535100698471,0.037726905196905136,0.036943987011909485,0.03601623326539993,0.03661651909351349,0.036547545343637466,0.036895230412483215,0.040113841064966564,0.03973483124815677,0.04056209305984738,0.042515451346482484,0.04345568723818371,0.04313498662396003,0.04054022710887759,0.038856548884203305,0.038182348729301256,0.037912668667340436,0.03782520486346126,0.03772680808409718
0.03609520196914673,0.036624547094106674,0.03741392120718956,0.0375918373465538,0.03821723163127899,0.03841323032975197,0.03878443315625191,0.038383565843105316,0.03852793574333191,0.039124321192502975,0.03866081312298775,0.03905787318944931,0.036090506086524116,0.03546732648388493,0.037996488146057994,0.03919547112423514,0.038298967134473505,0.037548236151177174,0.037548236151177174,0.03685217004530534,0.03588642387747269,0.03443598246314289,0.03448335869024412,0.03546003783356167
0.03517219424247742,0.035328879952430725,0.036023084074258804,0.03596818447113037,0.03634682297706604,0.036324795335531235,0.036620549857616425,0.03597630560398102,0.03573639690876007,0.03637437894940376,0.036179374903440475,0.03658851236104965,0.036221701792342895,0.036265433694282485,0.03619254719104983,0.036116016362655545,0.035977532006513505,0.035835403325209826,0.03569691896906779,0.03544546053291514,0.03549283676001636,0.03564589841680493,0.035842691975533095,0.036203480166534734
0.03984219208359718,0.03928866982460022,0.039638325572013855,0.03919360041618347,0.03903492912650108,0.038545720279216766,0.03839900344610214,0.03804965317249298,0.0366135910153389,0.03657804802060127,0.036123961210250854,0.03569377586245537,0.04145859704960902,0.04403877926404493,0.04404242358920657,0.04403513493888331,0.038175060078978,0.03749357127375269,0.03780333891249146,0.03860873477321228,0.038732641828707795,0.038349987686736364,0.03778147296152167,0.03795640056928004
0.034715231508016586,0.0351591482758522,0.0358901284635067,0.03603248670697212,0.03654729947447777,0.03664858266711235,0.036961160600185394,0.036391258239746094,0.036150310188531876,0.03665831685066223,0.036259181797504425,0.03658992424607277,0.035846336300694726,0.03645129427752575,0.03677563921691106,0.03682301544401228,0.03658613430850616,0.036495026179465345,0.036389340749777996,0.036356541823323305,0.03643671697687922,0.03654240240656657,0.03696878845047758,0.03743526207116657
0.035184744745492935,0.03533095493912697,0.03616533428430557,0.03610404208302498,0.0366172157227993,0.036462023854255676,0.03704870492219925,0.036240771412849426,0.03626345098018646,0.03744344040751457,0.037580329924821854,0.03856300935149193,0.03932302250489228,0.03986238262881391,0.03890028078614289,0.0375737464273086,0.03637111912396983,0.035839047650371464,0.035897356852957585,0.03548919243485473,0.03534341942838942,0.03517578047095432,0.03541266160646044,0.035973887681351874
0.03760506212711334,0.037342701107263565,0.03775029256939888,0.03740985691547394,0.037587959319353104,0.03719107806682587,0.03753915801644325,0.036876920610666275,0.03634238615632057,0.03717229887843132,0.037042614072561264,0.037431906908750534,0.044880618376382075,0.042591982174876766,0.04065684551404983,0.038426518515130646,0.0367246186646482,0.03746441667245963,0.035707851944552685,0.03574793952133065,0.03483685823092249,0.03473481712639677,0.03599210930716004,0.041972446897399214
0.03485672548413277,0.03538138046860695,0.03603760153055191,0.03626609593629837,0.03677177429199219,0.036966875195503235,0.037185780704021454,0.03671970218420029,0.03644944727420807,0.036751557141542435,0.036130696535110474,0.03625448793172836,0.03605406283490779,0.03744619504665146,0.037872581090562484,0.0390569867680931,0.03645129427752575,0.03616339258975677,0.03618161421556493,0.03629823262073718,0.03571514059487595,0.03558758921421881,0.036094150411685746,0.03570056329422942
0.03556712344288826,0.03603385388851166,0.03682269528508186,0.036983467638492584,0.03751290962100029,0.037746086716651917,0.038021381944417953,0.037590160965919495,0.03764532506465912,0.038072310388088226,0.03762005642056465,0.03791399300098419,0.03303656160107595,0.03325886543593554,0.03240244902295187,0.03305478322688411,0.03298189672365146,0.035230445348378804,0.035853624951017994,0.036043129859422894,0.035922867129089014,0.03575887249681555,0.0356203881406735,0.03553292433679432
