timestamp,predictions01,predictions02,predictions03,predictions04,predictions05,predictions06,predictions07,predictions08,predictions09,predictions10,predictions11,predictions12,reals01,reals02,reals03,reals04,reals05,reals06,reals07,reals08,reals09,reals10,reals11,reals12
2014-09-12 04:00:00,0.03198995441198349,0.032553210854530334,0.033393170684576035,0.03378746658563614,0.03307945653796196,0.03325564041733742,0.0338606983423233,0.033853668719530106,0.034148186445236206,0.03365105390548706,0.03345470875501633,0.03382053226232529,0.03611,0.03683,0.03688999999999999,0.03631,0.03512,0.03328999999999999,0.03318,0.03270000000000001,0.03194999999999999,0.03218000000000001,0.03221999999999999,0.03211
2014-09-12 05:00:00,0.03201082721352577,0.03257644176483154,0.033411603420972824,0.03380776569247246,0.03309685364365578,0.03327973186969757,0.033879686146974564,0.03387625887989998,0.03417057916522026,0.033673547208309174,0.03347669914364815,0.03384070470929146,0.03683,0.03688999999999999,0.03631,0.03512,0.03328999999999999,0.03318,0.03270000000000001,0.03194999999999999,0.03218000000000001,0.03221999999999999,0.03211,0.03251
2014-09-12 06:00:00,0.032050687819719315,0.03261513635516167,0.033446576446294785,0.033847302198410034,0.03312806412577629,0.033319346606731415,0.03391692042350769,0.03391597047448158,0.03420916572213173,0.033709052950143814,0.03351396322250366,0.03387860953807831,0.03688999999999999,0.03631,0.03512,0.03328999999999999,0.03318,0.03270000000000001,0.03194999999999999,0.03218000000000001,0.03221999999999999,0.03211,0.03251,0.03271
2014-09-12 07:00:00,0.03210309520363808,0.03266491740942001,0.033492762595415115,0.03389909863471985,0.03316956385970116,0.03337043151259422,0.03396615758538246,0.03396720439195633,0.03425947204232216,0.03375490382313728,0.03356238082051277,0.03392907232046127,0.03631,0.03512,0.03328999999999999,0.03318,0.03270000000000001,0.03194999999999999,0.03218000000000001,0.03221999999999999,0.03211,0.03251,0.03271,0.03338
2014-09-12 08:00:00,0.032150499522686005,0.03271158039569855,0.03353491425514221,0.03394536301493645,0.033208899199962616,0.03341837599873543,0.034010715782642365,0.034013789147138596,0.03430631011724472,0.033798981457948685,0.03360758349299431,0.03397531062364578,0.03512,0.03328999999999999,0.03318,0.03270000000000001,0.03194999999999999,0.03218000000000001,0.03221999999999999,0.03211,0.03251,0.03271,0.03338,0.033850000000000005
2014-09-12 09:00:00,0.03216930851340294,0.03273490071296692,0.033552419394254684,0.03396281972527504,0.033228449523448944,0.033442169427871704,0.03402853012084961,0.034033652395009995,0.03432796150445938,0.033822834491729736,0.03362895920872688,0.033994030207395554,0.03328999999999999,0.03318,0.03270000000000001,0.03194999999999999,0.03218000000000001,0.03221999999999999,0.03211,0.03251,0.03271,0.03338,0.033850000000000005,0.03526000000000001
2014-09-12 10:00:00,0.03213262930512428,0.03271113708615303,0.03352155536413193,0.03392532095313072,0.033207397907972336,0.03341686725616455,0.03399466350674629,0.034001387655735016,0.03429880738258362,0.03380393609404564,0.033602192997932434,0.03395841643214226,0.03318,0.03270000000000001,0.03194999999999999,0.03218000000000001,0.03221999999999999,0.03211,0.03251,0.03271,0.03338,0.033850000000000005,0.03526000000000001,0.035910000000000004
2014-09-12 11:00:00,0.032057985663414,0.03265194594860077,0.03345680236816406,0.033851269632577896,0.03315518796443939,0.03335396945476532,0.033925410360097885,0.033932290971279144,0.034231577068567276,0.03375020623207092,0.03353910893201828,0.03388335928320885,0.03270000000000001,0.03194999999999999,0.03218000000000001,0.03221999999999999,0.03211,0.03251,0.03271,0.03338,0.033850000000000005,0.03526000000000001,0.035910000000000004,0.03451000000000001
2014-09-12 12:00:00,0.031951744109392166,0.032562077045440674,0.033363766968250275,0.03374747186899185,0.03307639807462692,0.03325865417718887,0.03382745385169983,0.033832352608442307,0.03413195535540581,0.033665597438812256,0.033445093780756,0.03377619385719299,0.03194999999999999,0.03218000000000001,0.03221999999999999,0.03211,0.03251,0.03271,0.03338,0.033850000000000005,0.03526000000000001,0.035910000000000004,0.03451000000000001,0.033659999999999995
2014-09-12 13:00:00,0.03181469067931175,0.032441943883895874,0.03324276581406593,0.03361430764198303,0.03297136351466179,0.03313170745968819,0.033701341599226,0.033702101558446884,0.03400079533457756,0.03355062007904053,0.033320896327495575,0.033638328313827515,0.03218000000000001,0.03221999999999999,0.03211,0.03251,0.03271,0.03338,0.033850000000000005,0.03526000000000001,0.035910000000000004,0.03451000000000001,0.033659999999999995,0.03361999999999999
