timestamp,E,U,time
2014-09-14 05:00:00,0.0,0.0,0:00:00.113662
2014-09-14 06:00:00,0.0,0.0,0:00:00.126184
2014-09-14 07:00:00,0.0,0.0,0:00:00.133646
2014-09-14 08:00:00,0.0,0.0,0:00:00.122935
2014-09-14 09:00:00,0.0,0.0,0:00:00.138461
2014-09-14 10:00:00,0.0,0.0,0:00:00.149291
2014-09-14 11:00:00,0.0,0.0,0:00:00.101189
2014-09-14 12:00:00,0.0,0.0,0:00:00.138406
2014-09-14 13:00:00,0.0,0.0,0:00:00.095464
2014-09-14 14:00:00,0.0,0.0,0:00:00.081853
2014-09-14 15:00:00,0.0,0.0,0:00:00.132801
2014-09-14 16:00:00,0.0,0.0,0:00:00.171578
2014-09-14 17:00:00,0.0,0.0,0:00:00.249991
2014-09-14 18:00:00,0.0,0.0,0:00:00.215664
2014-09-14 19:00:00,0.0,0.0,0:00:00.141908
2014-09-14 20:00:00,0.0,0.0,0:00:00.150034
2014-09-14 21:00:00,0.0,0.0,0:00:00.086107
2014-09-14 22:00:00,0.0,0.0,0:00:00.086677
2014-09-14 23:00:00,0.0,0.0,0:00:00.113634
2014-09-15 00:00:00,0.0,0.0,0:00:00.091995
2014-09-15 01:00:00,0.0,0.0,0:00:00.119138
2014-09-15 02:00:00,0.0,0.0,0:00:00.106696
2014-09-15 03:00:00,0.0,0.0,0:00:00.088712
2014-09-15 04:00:00,0.0,0.0,0:00:00.108450
2014-09-15 05:00:00,0.0,0.0,0:00:00.191106
2014-09-15 06:00:00,0.0,0.0,0:00:00.118813
2014-09-15 07:00:00,0.0,0.0,0:00:00.097750
2014-09-15 08:00:00,0.0,0.0,0:00:00.147030
2014-09-15 09:00:00,0.0,0.0,0:00:00.181557
2014-09-15 10:00:00,0.0,0.0,0:00:00.166500
2014-09-15 11:00:00,0.0,0.0,0:00:00.152414
2014-09-15 12:00:00,0.0,0.0,0:00:00.132781
2014-09-15 13:00:00,0.0,0.0,0:00:00.175963
2014-09-15 14:00:00,0.0,0.0,0:00:00.152789
2014-09-15 15:00:00,0.0,0.0,0:00:00.113011
2014-09-15 16:00:00,0.0,0.0,0:00:00.124975
2014-09-15 17:00:00,0.0,0.0,0:00:00.103121
2014-09-15 18:00:00,0.0,0.0,0:00:00.118839
2014-09-15 19:00:00,0.0,0.0,0:00:00.104609
2014-09-15 20:00:00,0.0,0.0,0:00:00.134020
2014-09-15 21:00:00,0.0,0.0,0:00:00.152114
2014-09-15 22:00:00,0.0,0.0,0:00:00.146923
2014-09-15 23:00:00,0.0,0.0,0:00:00.180832
2014-09-16 00:00:00,0.0,0.0,0:00:00.161436
2014-09-16 01:00:00,0.0,0.0,0:00:00.133747
2014-09-16 02:00:00,0.0,0.0,0:00:00.152380
2014-09-16 03:00:00,0.0,0.0,0:00:00.200507
2014-09-16 04:00:00,0.0,0.0,0:00:00.116210
2014-09-16 05:00:00,0.0,0.0,0:00:00.116309
2014-09-16 06:00:00,0.0,0.0,0:00:00.174428
2014-09-16 07:00:00,0.0,0.0,0:00:00.216756
2014-09-16 08:00:00,0.0,0.0,0:00:00.141063
2014-09-16 09:00:00,0.0,0.0,0:00:00.169680
2014-09-16 10:00:00,0.0,0.0,0:00:00.101938
2014-09-16 11:00:00,0.0,0.0,0:00:00.152962
2014-09-16 12:00:00,0.0,0.0,0:00:00.205652
2014-09-16 13:00:00,0.0,0.0,0:00:00.109547
2014-09-16 14:00:00,0.0,0.0,0:00:00.211268
2014-09-16 15:00:00,0.0,0.0,0:00:00.190377
2014-09-16 16:00:00,0.0,0.0,0:00:00.305163
2014-09-16 17:00:00,0.0,0.0,0:00:00.194590
2014-09-16 18:00:00,0.0,0.0,0:00:00.302204
2014-09-16 19:00:00,0.0,0.0,0:00:00.221683
2014-09-16 20:00:00,0.0,0.0,0:00:00.285810
2014-09-16 21:00:00,0.0,0.0,0:00:00.201550
2014-09-16 22:00:00,0.0,0.0,0:00:00.192671
2014-09-16 23:00:00,0.0,0.0,0:00:00.224288
2014-09-17 00:00:00,0.0,0.0,0:00:00.185116
2014-09-17 01:00:00,0.0,0.0,0:00:00.265335
2014-09-17 02:00:00,0.0,0.0,0:00:00.195934
2014-09-17 03:00:00,0.0,0.0,0:00:00.096736
2014-09-17 04:00:00,0.0,0.0,0:00:00.113078
2014-09-17 05:00:00,0.0,0.0,0:00:00.126158
2014-09-17 06:00:00,0.0,0.0,0:00:00.108483
2014-09-17 07:00:00,0.0,0.0,0:00:00.283283
2014-09-17 08:00:00,0.0,0.0,0:00:00.150998
2014-09-17 09:00:00,0.0,0.0,0:00:00.116464
2014-09-17 10:00:00,0.0,0.0,0:00:00.186706
2014-09-17 11:00:00,0.0,0.0,0:00:00.150546
2014-09-17 12:00:00,0.0,0.0,0:00:00.176292
2014-09-17 13:00:00,0.0,0.0,0:00:00.070491
2014-09-17 14:00:00,0.0,0.0,0:00:00.086470
2014-09-17 15:00:00,0.0,0.0,0:00:00.121127
2014-09-17 16:00:00,0.0,0.0,0:00:00.105435
2014-09-17 17:00:00,0.0,0.0,0:00:00.183791
2014-09-17 18:00:00,0.0,0.0,0:00:00.185273
2014-09-17 19:00:00,0.0,0.0,0:00:00.220942
2014-09-17 20:00:00,0.0,0.0,0:00:00.229180
2014-09-17 21:00:00,0.0,0.0,0:00:00.175202
2014-09-17 22:00:00,0.0,0.0,0:00:00.148317
2014-09-17 23:00:00,0.0,0.0,0:00:00.103470
2014-09-18 00:00:00,0.0,0.0,0:00:00.143925
2014-09-18 01:00:00,0.0,0.0,0:00:00.113090
2014-09-18 02:00:00,0.0,0.0,0:00:00.090810
2014-09-18 03:00:00,0.0,0.0,0:00:00.132919
2014-09-18 04:00:00,0.0,0.0,0:00:00.200817
2014-09-18 05:00:00,0.0,0.0,0:00:00.135740
2014-09-18 06:00:00,0.0,0.0,0:00:00.138298
2014-09-18 07:00:00,0.0,0.0,0:00:00.121984
2014-09-18 08:00:00,0.0,0.0,0:00:00.149479
2014-09-18 09:00:00,0.0,0.0,0:00:00.118681
2014-09-18 10:00:00,0.0,0.0,0:00:00.084172
2014-09-18 11:00:00,0.0,0.0,0:00:00.133455
2014-09-18 12:00:00,0.0,0.0,0:00:00.175915
2014-09-18 13:00:00,0.0,0.0,0:00:00.121759
2014-09-18 14:00:00,0.0,0.0,0:00:00.077726
2014-09-18 15:00:00,0.0,0.0,0:00:00.130534
2014-09-18 16:00:00,0.0,0.0,0:00:00.175688
2014-09-18 17:00:00,0.0,0.0,0:00:00.182345
2014-09-18 18:00:00,0.0,0.0,0:00:00.126235
2014-09-18 19:00:00,0.0,0.0,0:00:00.163074
2014-09-18 20:00:00,0.0,0.0,0:00:00.131382
2014-09-18 21:00:00,0.0,0.0,0:00:00.123647
2014-09-18 22:00:00,0.0,0.0,0:00:00.089321
2014-09-18 23:00:00,0.0,0.0,0:00:00.110888
2014-09-19 00:00:00,0.0,0.0,0:00:00.099912
2014-09-19 01:00:00,0.0,0.0,0:00:00.130023
